FeedbackID,EnrollmentID,Rating,CommentLength,SubmissionDate,CreatedDate
22771,17923,2,28,2020-05-02,2024-02-05
22772,22054,3,123,2020-06-28,2020-06-13
22773,2160,5,141,2020-06-15,2021-07-02
22774,13059,1,29,2025-02-11,2023-06-13
22775,7748,4,166,2022-09-19,2022-11-15
22776,13515,2,110,2022-08-18,2024-04-12
22777,16376,1,37,2021-08-05,2020-06-15
22778,7732,2,76,2022-03-11,2024-12-11
22779,5962,5,164,2025-09-07,2022-06-15
22780,7210,4,79,2023-07-28,2020-08-09
22781,22181,3,55,2023-09-03,2022-10-08
22782,7068,2,140,2022-07-02,2024-02-09
22783,3995,3,27,2025-03-19,2022-05-28
22784,18923,4,162,2022-05-07,2022-04-07
22785,18761,1,170,2021-02-18,2022-09-10
22786,13838,4,175,2022-06-20,2025-05-22
22787,4326,4,127,2023-10-22,2020-09-09
22788,5218,5,169,2024-01-07,2020-04-09
22789,13428,2,23,2024-05-17,2021-08-16
22790,11378,5,148,2020-07-11,2020-09-01
22791,8100,3,103,2022-04-29,2022-02-17
22792,14576,5,151,2022-04-20,2024-01-08
22793,16639,5,137,2023-11-09,2021-10-25
22794,18526,5,108,2023-06-23,2025-06-09
22795,17176,4,25,2025-11-29,2023-06-14
22796,23550,3,176,2024-09-09,2020-07-07
22797,20810,2,151,2020-01-29,2024-05-29
22798,14360,2,114,2020-06-28,2023-01-06
22799,21010,2,70,2021-07-26,2021-01-11
22800,11266,5,113,2020-09-11,2023-06-24
22801,5333,4,141,2024-03-20,2023-09-14
22802,12269,1,22,2024-08-12,2022-05-17
22803,11290,5,80,2022-01-09,2021-10-31
22804,20863,5,120,2022-03-07,2021-04-02
22805,15841,4,189,2021-03-12,2024-02-17
22806,6332,3,79,2021-10-12,2023-10-27
22807,22395,2,32,2025-09-22,2023-05-06
22808,2106,5,49,2022-03-24,2023-04-14
22809,4696,4,56,2025-12-13,2020-05-07
22810,9296,2,135,2025-02-22,2024-06-04
22811,16123,3,74,2023-05-15,2023-06-27
22812,20570,3,159,2023-03-02,2022-02-05
22813,12152,1,133,2020-06-28,2023-06-22
22814,23620,3,112,2025-07-08,2021-05-11
22815,24295,1,29,2021-09-09,2025-01-03
22816,12818,3,44,2022-01-28,2021-04-17
22817,159,1,117,2025-07-30,2020-05-21
22818,20417,5,149,2025-04-25,2025-01-03
22819,7350,4,165,2023-07-26,2025-11-15
22820,18931,5,86,2021-09-30,2021-03-19
22821,17058,4,124,2024-09-27,2020-10-22
22822,10958,3,185,2025-08-31,2020-09-16
22823,14620,4,133,2023-09-06,2021-09-04
22824,14270,5,192,2023-03-12,2023-04-28
22825,8104,5,187,2025-06-04,2025-08-04
22826,19168,2,26,2023-10-16,2023-06-25
22827,15627,2,115,2022-02-22,2025-06-18
22828,23925,1,155,2025-01-22,2023-03-31
22829,5102,1,26,2020-03-18,2024-12-11
22830,6476,1,125,2023-10-02,2025-10-01
22831,5047,3,188,2023-01-31,2020-12-25
22832,19442,2,176,2021-02-05,2023-07-30
22833,20376,2,131,2022-12-31,2020-04-28
22834,1401,5,25,2022-01-13,2023-11-18
22835,12744,3,101,2021-06-09,2023-05-21
22836,15773,3,69,2021-06-18,2020-06-22
22837,23730,3,92,2022-08-19,2021-10-09
22838,16738,4,152,2024-08-21,2020-01-09
22839,23303,3,178,2021-01-09,2021-02-12
22840,22724,2,107,2020-05-24,2025-12-10
22841,2345,3,28,2022-06-17,2021-10-17
22842,7235,3,27,2022-02-22,2021-07-10
22843,6389,5,169,2025-12-08,2023-03-21
22844,22102,4,35,2022-06-19,2020-08-07
22845,4170,5,102,2023-07-27,2023-06-03
22846,10888,4,63,2021-01-22,2024-05-04
22847,19305,5,194,2022-01-27,2025-09-25
22848,20417,4,191,2020-12-12,2021-11-21
22849,7608,5,76,2022-09-24,2023-01-26
22850,7264,5,198,2021-02-28,2023-01-02
22851,7996,4,74,2020-09-17,2021-07-14
22852,6084,4,72,2024-07-31,2024-07-31
22853,10684,3,183,2021-03-20,2020-11-20
22854,1562,5,37,2022-04-22,2021-02-19
22855,7977,2,65,2022-05-31,2024-05-16
22856,2000,1,150,2021-01-12,2020-12-09
22857,11282,3,67,2023-01-18,2025-05-24
22858,23263,5,81,2025-11-26,2020-04-13
22859,13578,4,124,2022-09-26,2023-08-13
22860,19738,2,135,2024-11-23,2023-04-06
22861,9215,3,22,2025-01-03,2024-09-28
22862,520,4,76,2024-09-14,2024-02-03
22863,447,4,69,2023-11-06,2024-07-21
22864,8708,2,28,2020-03-02,2020-03-02
22865,18300,1,48,2021-01-02,2022-05-25
22866,18085,1,70,2020-02-10,2020-11-19
22867,1482,5,133,2022-05-02,2020-09-04
22868,2644,5,94,2021-10-02,2020-02-22
22869,4238,2,187,2020-01-18,2025-04-15
22870,22652,3,107,2024-08-08,2025-05-16
22871,6748,5,193,2020-02-04,2025-12-18
22872,15009,5,142,2022-10-23,2025-10-10
22873,24398,3,84,2021-12-29,2022-05-21
22874,13895,4,162,2025-06-15,2024-07-16
22875,16581,1,88,2023-04-01,2023-11-02
22876,22508,1,182,2024-05-09,2025-12-31
22877,13788,1,24,2024-08-14,2020-09-24
22878,11114,1,188,2024-10-01,2024-06-21
22879,12584,3,156,2025-01-24,2021-10-03
22880,22307,1,26,2021-11-12,2024-02-22
22881,5996,1,57,2021-08-18,2020-03-04
22882,22055,1,124,2021-05-03,2024-08-16
22883,18586,3,75,2020-01-22,2021-07-16
22884,9746,5,173,2023-01-13,2022-02-24
22885,1996,5,54,2021-04-14,2024-12-16
22886,10594,3,26,2022-12-11,2024-05-10
22887,8401,4,184,2022-06-04,2020-01-17
22888,19480,1,98,2023-09-21,2020-08-19
22889,15974,5,134,2024-06-24,2024-10-23
22890,19424,1,117,2020-12-08,2022-11-30
22891,1633,3,175,2022-11-07,2021-06-03
22892,17434,2,111,2023-02-16,2020-02-29
22893,15771,5,37,2025-05-10,2024-05-07
22894,7465,3,87,2021-09-10,2023-12-12
22895,10750,4,157,2022-01-09,2022-12-20
22896,4689,3,140,2022-11-01,2024-05-30
22897,8653,2,150,2024-08-30,2022-05-25
22898,8992,5,78,2021-08-16,2022-01-25
22899,22708,5,141,2023-06-24,2025-06-20
22900,18520,1,193,2022-09-02,2021-02-20
22901,24491,1,23,2022-03-28,2020-01-22
22902,7769,1,75,2021-06-09,2020-04-19
22903,18832,5,25,2024-10-16,2022-12-29
22904,21570,2,32,2020-06-15,2020-08-19
22905,20461,1,151,2020-01-23,2025-11-08
22906,13062,3,190,2025-06-06,2021-03-22
22907,17320,1,143,2024-06-20,2020-01-12
22908,23322,4,144,2024-05-09,2022-06-13
22909,15702,3,48,2025-04-22,2020-05-10
22910,17865,3,76,2024-07-25,2025-07-26
22911,17958,3,133,2024-07-20,2021-07-19
22912,18834,4,140,2025-12-13,2021-10-06
22913,7231,1,144,2022-12-19,2020-07-10
22914,14748,2,74,2020-07-09,2025-06-17
22915,18581,3,119,2024-04-12,2022-10-08
22916,6725,3,162,2023-02-20,2023-01-16
22917,4544,4,131,2022-01-13,2024-10-22
22918,4557,1,44,2025-08-21,2020-08-21
22919,4898,2,42,2024-09-04,2025-05-07
22920,23864,4,127,2020-06-07,2023-05-01
22921,297,1,110,2025-06-19,2021-08-02
22922,8682,5,31,2021-06-11,2024-01-15
22923,10365,2,150,2024-03-10,2025-11-04
22924,24990,1,27,2023-02-10,2025-03-24
22925,14880,4,27,2025-09-27,2024-12-14
22926,14578,3,154,2021-03-03,2021-07-04
22927,12148,1,146,2024-07-30,2022-11-01
22928,18317,2,189,2023-11-12,2021-12-20
22929,9594,1,145,2022-07-04,2022-12-21
22930,6272,3,58,2024-03-13,2022-03-27
22931,23337,2,168,2024-12-08,2023-06-18
22932,8348,2,127,2024-08-02,2025-09-25
22933,9288,2,57,2025-07-09,2024-01-10
22934,5834,4,62,2021-05-15,2022-04-10
22935,19350,3,29,2021-04-19,2022-08-30
22936,22072,5,134,2022-11-27,2022-10-01
22937,6987,4,144,2023-08-28,2025-02-28
22938,7709,4,165,2022-08-16,2021-07-19
22939,11124,5,101,2021-03-17,2020-08-22
22940,17609,1,86,2021-06-21,2023-01-09
22941,8843,1,91,2023-09-23,2024-11-17
22942,13716,5,127,2023-01-28,2023-06-16
22943,13953,2,167,2020-12-10,2023-07-19
22944,22863,3,93,2020-12-11,2023-12-16
22945,910,4,57,2024-11-08,2020-01-11
22946,2730,2,185,2020-03-10,2022-12-19
22947,12625,3,33,2025-01-06,2024-03-02
22948,4150,4,146,2022-02-13,2023-09-18
22949,14942,5,195,2021-01-24,2020-02-17
22950,3684,5,174,2022-04-24,2022-11-30
22951,8530,5,114,2022-05-18,2023-03-11
22952,4528,4,91,2025-11-05,2025-03-16
22953,4020,2,53,2021-10-17,2022-02-22
22954,17338,2,112,2020-02-24,2022-10-08
22955,11129,1,151,2025-11-25,2025-08-11
22956,10742,5,193,2020-12-02,2021-07-20
22957,4595,5,169,2020-01-12,2022-10-25
22958,5955,4,179,2021-04-15,2024-03-24
22959,17544,1,77,2023-02-13,2021-01-19
22960,15420,5,129,2021-03-11,2024-06-14
22961,19696,3,116,2022-01-18,2020-05-26
22962,24209,2,125,2024-07-13,2024-01-07
22963,21967,1,47,2025-04-08,2021-12-04
22964,3409,3,60,2021-06-29,2024-09-06
22965,18174,3,169,2023-08-20,2022-09-23
22966,13742,3,20,2023-08-21,2024-07-13
22967,17904,1,30,2024-08-27,2025-04-14
22968,24047,1,34,2023-08-16,2024-03-31
22969,5263,1,67,2024-08-28,2023-01-04
22970,5134,5,179,2025-02-04,2023-07-26
22971,23146,2,113,2024-01-22,2020-08-05
22972,9705,2,25,2021-03-19,2024-11-16
22973,15022,2,136,2023-08-21,2022-04-20
22974,19184,1,79,2023-07-22,2025-06-02
22975,2415,3,128,2024-01-03,2023-01-30
22976,19618,4,87,2020-05-11,2021-07-06
22977,23483,3,185,2022-05-14,2020-10-20
22978,12380,5,188,2022-05-15,2020-01-15
22979,4852,5,38,2020-12-14,2025-12-27
22980,17144,3,127,2022-10-11,2020-03-21
22981,10546,1,79,2024-12-31,2024-05-31
22982,10265,1,100,2022-10-07,2020-09-27
22983,8920,1,123,2024-09-24,2021-12-11
22984,10899,3,197,2021-09-26,2024-03-01
22985,15660,3,27,2025-05-04,2024-01-11
22986,21736,1,68,2023-04-01,2021-07-30
22987,19953,4,89,2020-04-21,2025-07-21
22988,22609,2,52,2022-10-06,2023-07-26
22989,17131,2,134,2025-07-10,2021-11-17
22990,7989,1,175,2023-12-13,2020-04-21
22991,18335,4,100,2025-06-09,2024-08-12
22992,14954,1,155,2021-07-11,2022-04-30
22993,13344,1,91,2025-08-12,2020-02-11
22994,17540,2,139,2024-03-29,2023-12-20
22995,7823,4,131,2021-10-01,2021-07-21
22996,4960,5,71,2022-05-06,2022-02-04
22997,21235,4,55,2021-11-12,2025-06-08
22998,9725,3,47,2024-03-14,2025-04-02
22999,14761,5,161,2020-04-05,2020-04-02
23000,4004,3,84,2020-10-27,2024-03-15
23001,21014,3,131,2023-01-31,2021-12-23
23002,9105,5,161,2025-05-21,2022-04-20
23003,13169,5,138,2021-08-24,2020-04-20
23004,3847,5,157,2024-06-26,2025-10-18
23005,14916,2,142,2021-12-13,2021-02-04
23006,18198,3,98,2025-07-01,2021-11-23
23007,20520,1,33,2021-09-30,2024-05-20
23008,18745,1,122,2020-02-29,2020-07-30
23009,24113,4,189,2023-07-04,2023-05-18
23010,6470,1,51,2025-02-27,2020-12-08
23011,620,3,52,2020-03-25,2024-07-21
23012,8126,2,138,2022-07-26,2025-01-27
23013,2004,1,188,2020-07-09,2023-01-06
23014,6987,1,162,2022-03-10,2024-05-01
23015,21204,1,28,2021-02-04,2021-02-22
23016,865,1,87,2022-07-09,2024-04-20
23017,12032,4,149,2025-01-09,2021-01-08
23018,2194,5,65,2021-02-20,2021-10-21
23019,3335,3,69,2021-01-10,2023-12-18
23020,8746,1,61,2022-08-26,2022-10-26
23021,11396,1,32,2020-09-22,2020-02-05
23022,11492,4,124,2020-12-06,2023-05-09
23023,3356,1,48,2024-09-26,2022-01-14
23024,23121,1,166,2020-07-10,2023-05-19
23025,13477,3,88,2025-08-11,2023-08-17
23026,8585,3,50,2023-01-08,2020-02-19
23027,15750,1,148,2024-09-16,2024-10-12
23028,10543,3,28,2025-07-27,2021-11-19
23029,3702,3,106,2022-09-11,2022-05-12
23030,21699,4,140,2022-05-14,2024-11-17
23031,11986,2,117,2021-09-03,2024-02-05
23032,6790,5,105,2022-04-19,2024-02-27
23033,102,4,52,2022-01-12,2020-01-05
23034,17614,5,45,2024-04-02,2020-04-12
23035,16834,4,72,2021-11-30,2024-01-13
23036,10263,5,76,2021-03-01,2020-07-05
23037,10744,5,60,2023-07-02,2025-12-05
23038,1080,3,51,2022-02-10,2025-01-26
23039,12890,4,122,2020-05-13,2025-04-12
23040,6697,2,115,2025-05-08,2020-12-10
23041,17576,4,144,2020-02-01,2022-07-25
23042,13361,5,147,2021-02-14,2020-05-20
23043,593,2,179,2021-01-02,2025-10-28
23044,10356,1,59,2023-09-07,2023-02-20
23045,8206,2,154,2021-11-01,2022-02-19
23046,16408,3,34,2023-08-08,2025-02-01
23047,2778,2,143,2024-03-30,2024-05-04
23048,10484,5,71,2024-04-28,2021-10-31
23049,12492,1,98,2025-11-18,2025-05-02
23050,9301,1,165,2021-08-20,2021-12-23
23051,16185,2,55,2024-09-24,2022-03-02
23052,5308,5,48,2025-07-10,2025-12-06
23053,23674,4,74,2022-05-19,2022-05-15
23054,20781,5,153,2020-11-16,2025-09-03
23055,1747,2,123,2023-02-20,2020-02-17
23056,24311,1,49,2023-07-29,2025-06-06
23057,14554,2,72,2020-07-07,2022-09-20
23058,17413,2,152,2025-04-24,2020-07-09
23059,17395,5,160,2025-04-10,2025-01-17
23060,2542,4,104,2021-07-17,2022-12-28
23061,9319,5,193,2023-06-19,2021-07-04
23062,7261,3,189,2025-03-04,2022-04-26
23063,3832,3,182,2025-12-03,2021-02-09
23064,1573,4,57,2020-06-05,2020-10-27
23065,616,3,47,2024-11-10,2025-07-09
23066,9278,3,96,2024-12-24,2022-07-18
23067,15207,5,55,2022-08-10,2025-12-20
23068,9183,4,192,2024-01-03,2023-08-01
23069,3430,4,150,2020-04-18,2025-01-15
23070,7102,4,101,2021-07-22,2025-08-25
23071,16847,4,38,2024-10-19,2024-07-13
23072,11800,5,170,2025-05-04,2021-10-17
23073,17518,2,187,2023-08-22,2020-08-08
23074,19290,4,103,2020-07-23,2022-08-11
23075,21146,3,91,2024-02-05,2021-04-28
23076,2256,1,104,2025-06-30,2025-12-15
23077,21070,4,192,2022-11-13,2022-08-19
23078,18955,3,54,2020-12-08,2025-04-06
23079,20837,1,99,2021-06-22,2022-11-20
23080,8114,3,143,2024-06-13,2023-04-07
23081,20270,2,143,2025-08-16,2025-01-31
23082,18649,1,37,2021-06-16,2023-10-08
23083,7860,3,126,2025-05-23,2023-10-23
23084,24997,3,64,2022-11-08,2023-11-15
23085,21055,3,193,2023-06-05,2021-05-07
23086,15323,5,24,2025-04-08,2020-04-24
23087,11834,1,125,2023-11-28,2025-05-17
23088,7199,2,61,2022-04-06,2022-09-29
23089,14880,3,178,2020-02-17,2025-02-26
23090,8123,3,165,2022-03-04,2022-04-30
23091,1945,1,110,2021-12-14,2024-11-03
23092,2942,1,170,2020-01-13,2022-12-29
23093,21652,2,182,2020-02-27,2020-01-05
23094,22263,4,161,2024-09-24,2020-06-08
23095,17256,5,154,2023-10-10,2021-10-21
23096,6520,1,129,2021-04-22,2023-09-19
23097,7218,1,173,2025-05-27,2020-03-30
23098,14752,1,68,2025-06-15,2022-11-02
23099,21252,5,78,2024-02-07,2025-01-03
23100,19373,3,196,2025-09-19,2024-11-06
23101,16673,4,74,2021-01-27,2021-04-20
23102,8552,2,173,2024-02-08,2025-07-14
23103,18015,5,107,2023-09-07,2023-11-17
23104,12763,1,107,2020-06-24,2023-08-25
23105,24877,2,153,2022-12-05,2022-09-29
23106,23592,5,142,2025-05-05,2025-03-18
23107,8898,4,33,2022-03-05,2025-08-06
23108,11732,2,154,2025-07-11,2022-04-28
23109,6604,2,163,2020-01-02,2021-01-13
23110,8251,5,97,2025-09-01,2020-02-06
23111,24493,1,148,2020-12-20,2023-09-21
23112,15641,4,128,2025-06-08,2020-11-05
23113,14174,1,109,2021-03-11,2021-11-08
23114,13628,3,47,2025-09-13,2023-02-17
23115,10907,4,174,2020-04-20,2023-12-03
23116,9359,4,153,2020-08-26,2023-09-03
23117,18378,2,99,2024-08-26,2020-01-11
23118,13668,3,89,2021-03-10,2021-08-11
23119,14194,4,32,2020-06-16,2023-01-12
23120,2924,1,140,2021-08-07,2023-07-01
23121,16672,5,153,2025-07-11,2020-03-12
23122,74,5,168,2024-07-28,2023-05-01
23123,5134,3,83,2022-06-18,2023-01-20
23124,9405,5,163,2021-10-23,2023-09-12
23125,22250,1,128,2025-04-16,2022-08-11
23126,6703,3,56,2025-07-08,2021-04-30
23127,19833,5,21,2025-08-06,2024-05-28
23128,19341,2,107,2020-06-14,2021-09-09
23129,11034,1,28,2021-11-01,2023-10-16
23130,7144,2,129,2023-10-10,2020-08-24
23131,18309,3,132,2023-02-12,2021-03-09
23132,14029,3,84,2022-06-22,2025-01-27
23133,1780,5,82,2020-09-05,2023-01-11
23134,5870,2,26,2025-03-08,2021-04-09
23135,7229,1,134,2020-05-30,2025-01-21
23136,4822,3,42,2025-04-21,2020-12-10
23137,22653,2,103,2024-12-20,2025-09-17
23138,19761,2,167,2021-02-19,2021-03-22
23139,18253,4,127,2023-07-16,2020-05-16
23140,20147,1,185,2021-08-02,2023-09-17
23141,6363,2,62,2025-03-16,2020-07-21
23142,8846,2,96,2020-07-09,2021-11-02
23143,13684,1,107,2024-06-18,2023-11-19
23144,17646,4,135,2024-03-31,2023-12-09
23145,24858,2,120,2022-04-26,2025-10-31
23146,12674,1,183,2023-10-09,2023-03-28
23147,20585,2,95,2022-11-09,2024-07-09
23148,24054,3,180,2022-01-03,2023-05-13
23149,5746,3,129,2023-09-21,2022-10-07
23150,14302,3,92,2022-11-18,2021-05-25
23151,15825,1,182,2024-07-12,2020-04-22
23152,24639,5,123,2025-10-16,2021-07-12
23153,5799,5,123,2025-04-03,2020-09-28
23154,9308,5,93,2022-02-13,2023-01-11
23155,12697,1,32,2020-08-02,2021-07-16
23156,23207,4,96,2021-02-21,2025-01-23
23157,22241,3,70,2023-03-17,2023-10-04
23158,3836,2,197,2021-07-11,2022-11-24
23159,22463,4,28,2023-07-07,2021-01-02
23160,5759,5,46,2020-06-11,2024-07-04
23161,23426,3,169,2024-05-18,2022-10-28
23162,18365,2,130,2025-06-16,2023-11-10
23163,14960,2,108,2020-08-08,2025-01-27
23164,4213,5,41,2022-06-13,2025-09-28
23165,8217,5,141,2022-08-06,2020-07-31
23166,12962,4,168,2025-07-06,2023-05-03
23167,10611,1,112,2025-04-06,2023-07-29
23168,21073,2,74,2021-08-25,2023-11-25
23169,16131,4,66,2023-08-13,2024-04-11
23170,8794,3,192,2025-06-18,2024-04-03
23171,15425,4,107,2023-07-19,2024-05-02
23172,18874,3,149,2022-09-28,2021-03-28
23173,20563,4,151,2022-02-20,2020-09-05
23174,14431,4,111,2025-03-17,2025-01-06
23175,5811,3,160,2021-08-06,2023-09-20
23176,20879,2,52,2020-10-24,2025-09-06
23177,3521,4,133,2021-08-04,2023-01-21
23178,20886,4,50,2020-01-10,2021-03-12
23179,22795,4,174,2020-10-08,2023-07-15
23180,12384,2,111,2025-02-01,2024-12-17
23181,18466,5,68,2022-09-18,2023-07-19
23182,12640,1,147,2024-03-13,2023-12-27
23183,2795,4,142,2023-02-19,2022-06-03
23184,10852,1,47,2024-07-25,2023-08-06
23185,12033,5,134,2025-09-28,2025-09-03
23186,42,1,179,2023-06-12,2024-10-11
23187,4277,1,176,2024-04-14,2022-08-21
23188,10585,3,32,2025-09-10,2020-07-18
23189,12301,2,60,2024-07-29,2021-08-14
23190,14306,1,134,2021-05-08,2024-04-27
23191,8438,3,111,2021-10-30,2022-05-12
23192,12292,5,79,2022-12-31,2020-07-22
23193,1072,4,35,2025-02-21,2020-07-27
23194,9819,4,45,2024-06-28,2021-06-22
23195,654,5,48,2022-09-10,2020-05-11
23196,7262,3,184,2021-02-26,2021-12-25
23197,19378,3,67,2021-09-13,2021-07-24
23198,10530,4,54,2023-06-24,2020-02-18
23199,15524,1,52,2022-09-21,2020-09-28
23200,7953,5,125,2024-10-02,2024-10-14
23201,21519,5,150,2023-07-07,2022-12-08
23202,10230,1,199,2025-07-29,2021-11-21
23203,10618,5,155,2023-05-15,2021-08-12
23204,22603,1,98,2025-07-12,2023-07-22
23205,11883,3,26,2022-06-21,2024-09-04
23206,12839,1,150,2020-10-29,2022-07-03
23207,3866,4,129,2022-02-14,2025-01-26
23208,22754,5,61,2020-08-11,2025-10-08
23209,12466,1,119,2022-04-26,2024-10-23
23210,21778,5,89,2024-01-25,2025-12-12
23211,24465,3,157,2020-05-07,2023-12-30
23212,15706,2,144,2024-02-14,2023-05-16
23213,2833,1,53,2023-05-24,2020-01-18
23214,18241,4,47,2024-09-21,2022-04-16
23215,20341,3,134,2021-05-30,2023-03-03
23216,10594,2,73,2024-03-26,2023-03-02
23217,12054,4,110,2023-06-29,2024-01-21
23218,20384,2,124,2024-05-01,2025-10-07
23219,4357,2,20,2025-12-11,2021-02-18
23220,22568,1,132,2024-09-03,2024-06-26
23221,16982,5,143,2024-04-10,2025-10-25
23222,2401,5,64,2025-02-26,2022-12-07
23223,23813,1,68,2025-12-21,2021-09-18
23224,1327,4,145,2022-01-10,2023-04-15
23225,7584,4,125,2025-06-14,2023-09-02
23226,5572,2,63,2025-03-06,2023-10-27
23227,14867,3,112,2021-04-13,2025-09-23
23228,10420,4,109,2020-02-11,2024-02-09
23229,11851,1,78,2020-11-22,2025-12-25
23230,4440,1,130,2023-06-13,2021-06-20
23231,2155,4,197,2022-04-24,2025-10-19
23232,13377,4,149,2022-03-04,2023-03-30
23233,8223,3,37,2025-11-16,2024-02-01
23234,18223,1,137,2020-11-13,2023-09-04
23235,6074,1,181,2020-11-04,2022-09-09
23236,22488,2,131,2023-01-09,2024-10-01
23237,6846,5,109,2020-09-24,2024-08-22
23238,13395,2,160,2021-07-08,2023-10-01
23239,24101,5,185,2020-06-25,2022-11-23
23240,19912,2,86,2022-09-28,2021-10-05
23241,18319,5,80,2025-12-11,2021-04-09
23242,12553,3,83,2025-10-10,2023-10-05
23243,24068,4,94,2022-07-20,2020-08-05
23244,3731,1,40,2025-07-29,2020-07-22
23245,20628,1,106,2024-10-19,2022-12-21
23246,13655,4,100,2022-07-03,2022-02-07
23247,14572,5,155,2024-09-26,2022-05-29
23248,15001,1,180,2022-05-17,2021-03-31
23249,4498,4,62,2024-10-07,2020-08-07
23250,10514,3,39,2020-07-10,2022-02-16
23251,6584,5,146,2021-06-22,2024-06-28
23252,23410,5,186,2025-08-24,2025-01-12
23253,16823,3,99,2021-06-02,2022-11-27
23254,16366,3,150,2020-12-19,2023-08-29
23255,13800,5,142,2023-02-05,2025-04-05
23256,7144,2,83,2025-02-19,2020-05-28
23257,20343,1,171,2024-10-16,2021-12-11
23258,413,5,151,2020-02-08,2024-04-27
23259,371,3,85,2021-05-31,2025-10-10
23260,19166,2,20,2023-03-16,2024-04-11
23261,18964,3,42,2025-08-04,2020-04-16
23262,7598,3,113,2023-07-16,2021-04-13
23263,7013,1,90,2024-06-21,2025-04-15
23264,23425,4,131,2020-10-02,2024-03-17
23265,10681,4,165,2024-03-16,2024-03-06
23266,6071,1,125,2021-09-19,2021-08-19
23267,14615,1,55,2024-03-21,2023-12-28
23268,11986,4,29,2025-06-02,2023-09-29
23269,15692,5,51,2025-02-01,2022-06-30
23270,21550,3,28,2022-05-08,2023-05-08
23271,17156,1,60,2021-09-25,2023-06-17
23272,22583,3,106,2024-02-03,2020-09-06
23273,18103,4,185,2021-04-21,2024-06-04
23274,8988,1,137,2025-07-03,2023-07-13
23275,3927,4,188,2023-04-24,2024-11-05
23276,15289,2,187,2024-02-28,2021-03-13
23277,19628,2,66,2023-02-22,2025-01-31
23278,15160,4,137,2021-05-31,2020-06-29
23279,15403,5,77,2025-05-29,2021-09-20
23280,19139,2,49,2025-09-27,2024-10-20
23281,16375,2,27,2024-11-10,2021-06-06
23282,20313,5,80,2020-01-21,2023-03-08
23283,5835,1,158,2024-12-02,2024-02-04
23284,12455,5,127,2025-07-11,2025-07-05
23285,15603,4,31,2022-06-30,2023-10-17
23286,8825,2,132,2021-05-13,2025-06-25
23287,1519,1,128,2021-11-13,2021-09-16
23288,16390,2,183,2021-10-26,2020-05-30
23289,10321,3,103,2023-06-06,2020-09-03
23290,19173,4,193,2024-07-20,2022-07-27
23291,6727,1,82,2023-09-04,2021-11-19
23292,16667,3,44,2023-10-28,2020-06-07
23293,1987,4,142,2024-06-23,2025-02-01
23294,16017,4,153,2025-04-10,2025-09-12
23295,20290,4,126,2020-07-14,2022-11-04
23296,9048,5,106,2022-04-06,2025-01-11
23297,12919,5,113,2020-11-10,2020-04-12
23298,16377,4,122,2022-08-01,2023-04-12
23299,16448,1,30,2024-02-22,2023-09-22
23300,14825,1,179,2023-07-16,2023-08-26
23301,21183,4,149,2020-03-21,2021-01-31
23302,13272,5,111,2023-12-15,2022-07-20
23303,17734,2,91,2025-10-14,2023-06-03
23304,14262,1,147,2020-12-26,2025-03-24
23305,3429,5,155,2023-07-30,2022-05-31
23306,9447,5,163,2022-03-04,2022-04-18
23307,15480,4,186,2023-12-24,2025-07-25
23308,10156,4,190,2020-02-15,2020-02-11
23309,57,1,187,2025-01-31,2022-02-20
23310,4345,5,103,2021-09-03,2023-03-07
23311,5618,1,187,2022-04-21,2022-11-26
23312,15976,4,101,2021-08-05,2022-07-07
23313,21822,1,172,2022-11-22,2023-04-02
23314,13217,4,57,2020-09-29,2023-02-04
23315,12414,2,38,2025-04-11,2020-09-06
23316,8981,1,57,2025-05-04,2025-12-05
23317,15003,1,146,2024-10-06,2023-09-13
23318,22128,4,166,2021-11-16,2022-01-20
23319,2047,2,64,2023-01-11,2023-12-26
23320,21327,4,100,2021-01-18,2020-06-23
23321,17539,1,191,2023-10-19,2023-05-11
23322,11988,1,148,2024-11-29,2020-01-22
23323,14618,5,49,2022-02-09,2022-07-11
23324,15481,2,102,2025-07-19,2023-10-31
23325,16743,1,159,2024-05-28,2020-09-01
23326,11402,5,115,2024-07-31,2020-12-04
23327,19437,2,71,2021-12-27,2020-12-14
23328,15330,1,45,2023-01-08,2025-05-18
23329,20718,1,79,2025-04-20,2022-09-14
23330,7821,1,178,2023-02-07,2024-12-15
23331,18257,5,39,2023-11-13,2025-09-16
23332,7868,5,135,2020-05-15,2025-02-25
23333,16318,1,23,2022-01-12,2025-11-24
23334,364,4,139,2023-10-30,2023-08-01
23335,16392,2,192,2021-02-22,2024-07-16
23336,18485,3,122,2020-04-20,2022-10-01
23337,17038,1,129,2020-08-16,2024-03-05
23338,24395,4,103,2023-10-30,2025-02-10
