EnrollmentID,LearnerID,CourseID,InstructorID,DateID,EnrollmentSource,EnrollmentStatus,CompletionDate,TimeSpentDays,CreatedDate,ApplicationDate
21423,7630,86,423,1536,Referral,In Progress,9/3/2022,14,7/7/2020,3/15/2024 11:34
21424,17642,136,293,1360,Direct,Completed,1/4/2024,49,10/19/2024,9/16/2023 8:09
21425,12788,4,52,852,Direct,Completed,11/3/2020,99,7/21/2022,4/17/2022 14:47
21426,15319,122,316,1711,Direct,Completed,1/12/2022,135,7/30/2025,8/23/2024 22:29
21427,9525,17,451,678,Direct,Completed,7/10/2023,72,12/3/2021,11/7/2021 8:59
21428,14489,78,42,1091,LinkedIn,In Progress,8/21/2025,70,10/5/2023,12/23/2022 5:25
21429,9186,21,370,522,AdWords,Dropped,11/26/2021,174,11/12/2024,5/31/2021 10:34
21430,11,85,93,1849,Direct,Dropped,10/14/2023,81,2/8/2024,1/18/2025 6:23
21431,10658,165,351,2110,Referral,In Progress,6/16/2022,125,12/14/2021,9/30/2025 13:50
21432,8908,26,43,1496,Direct,Completed,10/31/2021,38,3/22/2020,1/30/2024 15:19
21433,17356,76,200,206,LinkedIn,In Progress,5/7/2025,134,9/15/2023,7/22/2020 14:52
21434,10204,94,26,675,LinkedIn,Dropped,6/5/2024,31,8/23/2025,11/1/2021 19:38
21435,6686,134,315,18,Direct,Dropped,1/23/2020,175,12/22/2024,1/17/2020 8:48
21436,13280,142,88,738,Referral,Completed,4/15/2020,140,3/12/2022,1/1/2022 18:39
21437,3830,88,125,804,Referral,Completed,10/5/2025,63,2/21/2025,3/12/2022 11:34
21438,19326,182,349,1622,Direct,In Progress,5/5/2022,154,2/23/2024,6/9/2024 10:38
21439,2808,75,410,7,Direct,Dropped,8/21/2022,12,1/19/2021,12/25/2019 7:58
21440,11445,103,380,1423,AdWords,Completed,6/1/2022,47,5/1/2020,11/16/2023 2:09
21441,16196,156,267,491,LinkedIn,In Progress,1/20/2023,179,2/18/2022,4/28/2021 18:26
21442,6746,104,425,2014,LinkedIn,Completed,4/5/2022,166,11/25/2025,7/4/2025 2:50
21443,14868,193,297,1038,Referral,Dropped,11/2/2024,148,6/18/2025,10/22/2022 2:56
21444,5490,171,176,2162,Direct,In Progress,4/27/2024,106,9/27/2024,11/25/2025 5:14
21445,8540,129,412,118,Direct,In Progress,8/23/2022,171,2/13/2020,4/19/2020 10:57
21446,12412,120,17,1784,LinkedIn,Dropped,6/20/2024,128,4/8/2023,11/11/2024 19:14
21447,9343,142,252,390,Referral,Dropped,4/18/2020,18,1/7/2024,1/22/2021 13:36
21448,19947,61,443,1060,LinkedIn,Completed,11/18/2022,20,12/7/2022,11/11/2022 1:34
21449,14653,72,332,1787,LinkedIn,Dropped,7/7/2025,129,11/2/2022,11/9/2024 11:02
21450,7944,19,289,1159,Direct,Completed,11/18/2024,87,12/15/2025,3/3/2023 15:28
21451,13644,85,437,174,Referral,In Progress,2/25/2022,143,7/9/2025,6/10/2020 2:03
21452,18823,1,468,272,LinkedIn,Dropped,6/19/2022,103,9/25/2025,9/19/2020 20:46
21453,488,18,267,1958,AdWords,Dropped,12/24/2025,177,12/12/2024,5/5/2025 15:15
21454,6893,191,263,734,Referral,Dropped,3/20/2020,22,10/6/2025,12/28/2021 9:04
21455,10740,22,146,2088,LinkedIn,Dropped,3/21/2023,151,7/9/2023,9/10/2025 19:20
21456,17069,103,132,519,LinkedIn,Completed,12/6/2023,115,6/17/2022,5/29/2021 4:39
21457,2530,146,191,936,Direct,Dropped,2/12/2024,128,5/21/2024,7/21/2022 12:41
21458,10060,141,303,1523,AdWords,In Progress,4/15/2020,14,9/4/2025,2/24/2024 11:53
21459,13124,150,344,209,AdWords,In Progress,7/23/2025,65,6/28/2024,7/14/2020 0:20
21460,10818,24,261,36,Referral,Dropped,2/23/2025,119,9/26/2024,2/2/2020 19:01
21461,6465,193,337,911,Referral,In Progress,9/25/2025,92,7/20/2021,6/26/2022 10:13
21462,12897,125,10,734,Referral,Dropped,8/31/2023,40,6/10/2025,12/23/2021 18:04
21463,3838,168,173,1447,AdWords,Dropped,8/20/2020,116,10/7/2023,12/4/2023 14:06
21464,15829,75,248,1273,LinkedIn,Dropped,9/10/2023,100,4/16/2025,6/15/2023 17:10
21465,1796,163,37,1998,LinkedIn,Completed,9/29/2021,38,10/4/2023,6/19/2025 15:34
21466,667,54,336,424,Referral,Completed,4/27/2025,65,4/20/2025,2/15/2021 6:29
21467,7996,173,13,2001,Direct,Dropped,9/25/2024,89,4/18/2024,6/9/2025 9:43
21468,12843,2,53,671,LinkedIn,Dropped,5/2/2024,145,4/3/2024,11/1/2021 15:45
21469,15970,117,271,56,Direct,Completed,9/4/2021,158,10/9/2020,2/22/2020 16:54
21470,18241,21,358,1337,LinkedIn,In Progress,7/15/2020,52,9/20/2024,8/23/2023 6:00
21471,7792,132,80,237,Direct,In Progress,1/10/2024,112,4/29/2021,8/13/2020 10:53
21472,13365,34,466,1381,Direct,Dropped,4/18/2022,82,11/27/2024,10/4/2023 16:15
21473,9857,158,257,1918,AdWords,Completed,5/27/2022,140,6/25/2022,3/24/2025 4:46
21474,19730,184,494,1326,Referral,In Progress,8/18/2021,138,8/16/2020,8/7/2023 0:00
21475,16229,167,57,2157,AdWords,Dropped,2/28/2021,168,4/16/2020,11/17/2025 2:54
21476,5970,121,79,1041,LinkedIn,In Progress,1/17/2023,79,1/30/2023,10/23/2022 15:21
21477,14966,188,113,1471,AdWords,Completed,4/10/2025,179,12/1/2021,1/10/2024 23:12
21478,10075,135,12,45,AdWords,Completed,2/17/2021,63,11/17/2024,2/10/2020 14:57
21479,925,183,181,1609,LinkedIn,In Progress,11/3/2025,58,7/1/2024,5/21/2024 3:26
21480,17790,121,223,1395,Referral,Dropped,9/6/2024,134,4/15/2023,10/14/2023 11:14
21481,16498,98,458,806,Direct,Completed,1/28/2025,172,9/6/2020,3/10/2022 0:16
21482,3828,126,194,314,Referral,Completed,8/26/2021,143,9/21/2023,10/31/2020 16:08
21483,8144,74,363,1656,LinkedIn,In Progress,11/21/2024,107,3/7/2020,7/8/2024 23:04
21484,11640,17,477,93,Direct,Completed,2/24/2022,20,9/6/2021,3/23/2020 14:58
21485,9996,138,351,900,AdWords,In Progress,7/11/2023,15,7/4/2023,6/9/2022 23:22
21486,12426,58,290,507,LinkedIn,Dropped,11/12/2020,92,1/7/2021,5/18/2021 19:43
21487,6160,115,221,523,AdWords,Completed,4/28/2021,105,10/4/2021,6/4/2021 19:48
21488,14120,49,463,519,Direct,Dropped,5/4/2020,163,8/11/2020,5/22/2021 9:42
21489,15665,76,176,725,LinkedIn,Completed,5/6/2025,13,12/19/2020,12/13/2021 10:10
21490,19272,141,2,1075,LinkedIn,Completed,6/17/2021,23,5/25/2025,12/2/2022 17:23
21491,3272,82,393,512,Referral,In Progress,12/2/2022,60,4/26/2022,5/12/2021 1:07
21492,10510,162,76,434,Direct,Dropped,12/13/2020,45,10/30/2023,2/26/2021 5:46
21493,677,61,209,2038,Referral,Dropped,1/20/2020,22,11/2/2022,7/18/2025 15:56
21494,15694,82,139,205,LinkedIn,Dropped,2/5/2020,158,1/26/2020,7/14/2020 23:33
21495,4846,62,141,157,AdWords,Dropped,2/15/2024,107,4/15/2021,6/2/2020 6:53
21496,5692,200,347,802,Referral,Completed,3/3/2022,34,1/27/2021,3/5/2022 22:41
21497,1367,5,255,1728,LinkedIn,In Progress,8/12/2020,10,12/8/2022,9/11/2024 18:52
21498,4580,46,441,774,LinkedIn,Dropped,10/12/2022,88,8/28/2020,2/12/2022 11:30
21499,4907,103,163,1869,Referral,In Progress,5/29/2020,81,4/9/2020,2/5/2025 17:21
21500,5170,43,351,46,AdWords,Dropped,2/7/2022,174,1/12/2023,2/4/2020 9:13
21501,10281,123,180,1588,AdWords,Completed,4/15/2021,115,9/24/2023,5/1/2024 6:04
21502,10075,47,25,1821,Referral,Completed,11/18/2021,165,8/9/2021,12/13/2024 3:58
21503,13722,184,24,1727,LinkedIn,Dropped,6/7/2025,136,2/16/2025,9/11/2024 16:16
21504,19861,199,419,222,Referral,Dropped,11/24/2022,75,6/29/2020,8/9/2020 16:17
21505,3840,30,194,852,AdWords,Completed,7/29/2022,120,6/11/2024,4/17/2022 3:18
21506,380,126,35,1643,Referral,In Progress,6/8/2022,175,5/12/2021,6/27/2024 20:06
21507,15179,4,127,2160,Direct,Dropped,10/15/2024,137,11/20/2025,11/18/2025 4:25
21508,15346,8,165,951,AdWords,In Progress,6/23/2025,47,4/18/2024,7/25/2022 0:24
21509,12588,156,209,1228,AdWords,In Progress,5/3/2021,17,10/5/2020,4/29/2023 18:17
21510,2600,73,369,1789,LinkedIn,Dropped,6/16/2024,68,4/20/2022,11/19/2024 21:43
21511,4467,30,466,916,Direct,In Progress,8/30/2021,24,4/22/2023,6/24/2022 22:14
21512,12435,24,315,980,AdWords,In Progress,5/9/2024,88,8/21/2024,8/30/2022 10:28
21513,10422,54,74,984,Referral,Dropped,9/28/2022,131,5/17/2022,8/27/2022 0:45
21514,15359,142,218,748,LinkedIn,In Progress,9/21/2021,71,4/26/2023,1/14/2022 7:41
21515,16375,36,292,541,AdWords,In Progress,6/18/2022,78,9/20/2022,6/22/2021 3:48
21516,4852,123,382,1058,AdWords,In Progress,11/10/2021,146,3/24/2025,11/22/2022 21:00
21517,9971,88,140,173,LinkedIn,Completed,5/4/2024,166,12/11/2021,6/18/2020 14:03
21518,7265,27,430,1496,LinkedIn,Dropped,11/27/2025,159,4/10/2021,1/25/2024 16:08
21519,10312,196,407,1262,Direct,Completed,8/1/2020,25,6/25/2020,6/6/2023 17:35
21520,17805,50,154,1762,LinkedIn,Dropped,8/19/2024,23,9/5/2024,10/14/2024 2:50
21521,11081,161,240,1563,Referral,Completed,9/15/2024,156,8/8/2022,3/30/2024 17:57
21522,15965,105,247,1539,AdWords,In Progress,10/1/2022,82,10/19/2024,3/15/2024 6:31
21523,6625,31,338,58,LinkedIn,In Progress,2/15/2021,141,12/27/2020,2/15/2020 16:23
21524,17772,127,77,1418,Referral,Completed,9/28/2024,81,3/23/2025,11/9/2023 17:56
21525,17996,193,70,493,AdWords,In Progress,10/22/2021,33,3/29/2024,5/3/2021 19:36
21526,10870,120,205,441,Direct,In Progress,5/15/2023,120,1/11/2023,3/4/2021 7:17
21527,19524,63,45,2086,Referral,Dropped,10/25/2024,114,2/15/2024,9/10/2025 10:14
21528,4646,108,326,2013,Referral,In Progress,8/5/2024,37,5/10/2024,6/27/2025 2:19
21529,7813,135,174,924,Direct,Dropped,4/8/2022,165,7/18/2023,7/11/2022 6:57
21530,13644,133,157,937,Direct,Dropped,5/27/2021,158,2/10/2021,7/21/2022 14:39
21531,18013,121,440,1599,Direct,Dropped,11/14/2025,44,5/3/2020,5/7/2024 9:01
21532,8539,140,352,1393,Referral,Completed,9/1/2022,73,4/27/2024,10/15/2023 11:24
21533,1915,185,109,1678,Direct,Completed,1/24/2025,81,11/17/2024,7/27/2024 11:12
21534,2161,186,146,479,AdWords,Dropped,4/9/2025,72,8/20/2022,4/12/2021 18:26
21535,1137,134,273,698,Referral,Dropped,10/26/2021,121,1/11/2023,11/15/2021 18:12
21536,14182,97,188,1663,Referral,Completed,10/15/2025,162,4/28/2023,7/8/2024 14:27
21537,3113,81,104,1209,Direct,Completed,3/18/2020,89,7/21/2023,4/21/2023 20:45
21538,15769,192,261,1345,AdWords,In Progress,2/24/2020,38,4/8/2021,9/6/2023 20:14
21539,8514,26,479,1083,Direct,In Progress,11/6/2023,60,7/8/2023,12/17/2022 4:28
21540,14340,5,171,1160,AdWords,Dropped,7/18/2022,19,2/25/2023,2/20/2023 12:20
21541,10462,42,253,1249,Referral,Dropped,12/17/2025,84,7/3/2024,5/28/2023 8:43
21542,17596,86,480,1883,AdWords,In Progress,1/27/2021,53,8/28/2025,2/21/2025 21:30
21543,3226,144,112,1666,LinkedIn,In Progress,3/3/2025,52,3/8/2025,7/23/2024 22:22
21544,11889,83,49,1480,Referral,Dropped,10/8/2020,79,6/11/2023,1/19/2024 9:36
21545,5222,42,32,99,Referral,Dropped,10/20/2024,137,1/12/2021,3/29/2020 7:02
21546,6306,1,40,2152,Referral,Completed,7/29/2021,116,10/6/2024,11/18/2025 8:49
21547,12929,180,115,1913,LinkedIn,Dropped,12/30/2023,177,1/20/2021,3/16/2025 5:34
21548,2787,195,395,1686,AdWords,In Progress,1/3/2024,159,3/29/2025,7/29/2024 23:13
21549,18869,118,492,1398,AdWords,In Progress,7/27/2024,101,12/6/2024,10/26/2023 17:01
21550,14855,74,187,878,AdWords,Completed,9/12/2021,163,8/7/2020,5/13/2022 9:49
21551,17287,176,122,1574,LinkedIn,In Progress,3/29/2023,107,9/1/2022,4/17/2024 23:12
21552,9654,50,19,1044,AdWords,Dropped,6/4/2020,125,9/24/2021,11/4/2022 14:01
21553,5919,153,432,522,LinkedIn,Completed,3/26/2021,83,12/10/2025,5/27/2021 12:11
21554,2015,62,262,1313,Referral,Dropped,1/13/2025,106,10/25/2024,7/23/2023 10:26
21555,18182,58,48,2044,Direct,Dropped,10/28/2024,104,9/4/2024,7/31/2025 1:33
21556,1805,94,244,362,LinkedIn,Dropped,8/16/2020,87,1/7/2022,12/27/2020 7:39
21557,7831,167,397,2063,AdWords,Completed,1/23/2021,84,10/15/2024,8/15/2025 17:04
21558,3970,119,43,1427,Referral,Completed,3/24/2023,45,1/7/2024,11/19/2023 2:24
21559,18856,95,243,859,Referral,Dropped,9/20/2022,138,12/27/2023,4/28/2022 22:10
21560,3311,166,470,1440,Referral,In Progress,5/5/2024,81,6/30/2020,12/4/2023 2:12
21561,4596,170,211,1127,Referral,Dropped,10/17/2025,68,10/21/2024,1/25/2023 20:27
21562,4084,161,354,163,LinkedIn,Completed,9/22/2023,72,6/7/2023,6/1/2020 6:20
21563,10998,151,400,83,Referral,Completed,12/8/2025,45,10/11/2021,3/17/2020 17:48
21564,9344,111,56,2179,Referral,Dropped,1/3/2021,56,2/25/2021,12/17/2025 20:55
21565,3056,97,139,360,AdWords,Dropped,12/7/2022,136,8/31/2022,12/24/2020 20:47
21566,9650,165,373,1740,Direct,In Progress,9/20/2020,74,4/14/2025,9/30/2024 8:50
21567,1838,20,203,602,LinkedIn,Completed,1/7/2022,57,1/15/2023,8/18/2021 17:25
21568,2719,163,346,1439,AdWords,Completed,3/10/2020,106,6/25/2023,12/7/2023 0:26
21569,751,178,498,304,Referral,Completed,5/30/2020,34,4/23/2024,10/18/2020 3:25
21570,18969,30,356,238,LinkedIn,Completed,10/7/2021,167,1/26/2020,8/22/2020 3:14
21571,17964,150,264,1920,Direct,Dropped,6/29/2022,45,6/17/2020,3/21/2025 16:49
21572,19242,197,488,1831,Referral,In Progress,6/29/2024,59,5/29/2023,12/24/2024 22:05
21573,14884,51,70,1596,Direct,Dropped,8/17/2020,18,10/30/2021,5/12/2024 1:03
21574,7967,164,490,469,AdWords,In Progress,9/27/2024,77,6/23/2021,4/7/2021 14:03
21575,15290,125,489,1459,AdWords,Completed,2/18/2022,163,1/6/2021,12/23/2023 12:29
21576,10510,183,22,1682,Direct,Completed,6/9/2024,12,4/1/2025,8/5/2024 8:12
21577,14345,178,424,17,Direct,Completed,9/9/2025,172,12/16/2020,1/5/2020 6:08
21578,17387,134,211,1705,AdWords,In Progress,6/13/2024,36,5/19/2024,8/25/2024 11:41
21579,7576,132,290,1529,Direct,In Progress,6/24/2020,120,4/17/2020,3/4/2024 11:13
21580,12046,17,309,687,Referral,Dropped,11/15/2025,65,9/21/2024,11/17/2021 13:27
21581,1244,26,63,46,Direct,Completed,8/31/2022,154,12/13/2023,2/6/2020 22:39
21582,11134,21,278,1735,LinkedIn,Dropped,4/13/2020,157,7/11/2024,9/27/2024 14:02
21583,13008,146,110,1271,LinkedIn,In Progress,5/27/2022,144,7/19/2021,6/18/2023 0:40
21584,10567,57,34,974,Referral,Dropped,3/26/2020,21,7/2/2020,8/19/2022 8:28
21585,8548,102,296,1873,AdWords,Dropped,7/22/2020,129,3/17/2022,2/1/2025 15:32
21586,15869,134,194,2030,AdWords,In Progress,11/16/2020,148,6/26/2024,7/21/2025 8:14
21587,9625,113,122,1913,AdWords,Completed,8/21/2025,99,1/20/2023,3/26/2025 15:46
21588,6595,2,115,1687,LinkedIn,Completed,10/10/2023,35,3/19/2021,8/13/2024 1:59
21589,11500,113,172,2118,LinkedIn,Completed,4/2/2020,53,8/3/2021,10/17/2025 9:38
21590,358,40,362,1937,Direct,Dropped,10/4/2020,173,11/1/2025,4/11/2025 17:14
21591,252,11,487,1871,AdWords,In Progress,12/24/2023,93,2/8/2022,1/31/2025 12:06
21592,6400,120,314,1570,Referral,Completed,8/13/2024,142,5/16/2022,4/11/2024 1:44
21593,12563,191,366,2054,Direct,Completed,2/10/2020,122,5/17/2022,8/5/2025 12:11
21594,15684,81,448,469,Referral,Dropped,3/4/2022,89,11/14/2025,4/6/2021 23:49
21595,4400,50,353,2056,AdWords,In Progress,2/3/2022,81,10/4/2023,8/10/2025 2:38
21596,3027,112,187,16,Referral,Dropped,3/20/2025,141,11/14/2023,1/2/2020 14:06
21597,9549,159,42,644,Referral,In Progress,7/24/2020,92,4/16/2025,10/5/2021 2:46
21598,10545,99,231,754,AdWords,In Progress,8/24/2020,92,1/26/2022,1/23/2022 22:40
21599,9095,71,102,1449,LinkedIn,Dropped,7/12/2022,66,6/6/2023,12/8/2023 9:05
21600,16082,141,376,1771,Referral,In Progress,6/24/2020,72,2/1/2025,10/27/2024 5:25
21601,3463,122,254,1747,Direct,Dropped,9/16/2023,66,1/22/2022,10/9/2024 22:58
21602,19629,86,340,1507,AdWords,In Progress,11/4/2024,133,10/16/2020,2/10/2024 21:57
21603,16274,122,429,1956,AdWords,In Progress,6/20/2021,62,3/29/2020,5/2/2025 13:08
21604,14223,142,460,809,Referral,Completed,6/5/2021,124,12/1/2025,3/7/2022 8:50
21605,3509,80,17,1643,AdWords,Completed,12/7/2024,126,12/18/2023,6/29/2024 17:23
21606,8582,125,447,2170,Direct,Completed,7/14/2022,97,7/18/2020,11/27/2025 7:51
21607,505,55,184,1829,LinkedIn,Completed,7/4/2024,68,1/6/2025,12/31/2024 5:29
21608,13221,180,343,2088,Referral,In Progress,4/29/2020,107,5/23/2022,9/13/2025 14:15
21609,5781,78,149,1854,LinkedIn,In Progress,12/19/2022,68,2/4/2020,1/18/2025 13:47
21610,3080,54,306,228,AdWords,Dropped,10/24/2022,110,1/13/2025,8/12/2020 14:26
21611,16565,38,316,1708,LinkedIn,Completed,5/15/2021,82,2/26/2023,8/23/2024 19:32
21612,6509,127,43,1174,Referral,Dropped,6/16/2024,90,3/9/2022,3/18/2023 5:22
21613,19396,168,443,1387,Referral,Dropped,11/24/2021,179,5/24/2021,10/12/2023 21:44
21614,7231,134,108,144,Referral,Completed,8/6/2023,85,6/6/2021,5/20/2020 11:18
21615,8258,86,380,287,Referral,Dropped,6/22/2023,80,6/1/2024,10/6/2020 9:35
21616,17250,123,341,1291,LinkedIn,Completed,11/2/2020,37,9/7/2023,7/7/2023 18:18
21617,12135,45,59,1433,AdWords,In Progress,10/5/2020,11,11/11/2020,11/27/2023 7:21
21618,14446,153,15,144,LinkedIn,Completed,11/12/2023,68,6/1/2020,5/14/2020 4:41
21619,3114,113,452,1046,AdWords,In Progress,10/29/2025,140,11/7/2025,11/3/2022 9:44
21620,17767,139,319,965,Referral,Completed,3/27/2021,73,12/10/2025,8/19/2022 10:32
21621,13036,59,446,904,Referral,Completed,8/21/2020,40,6/2/2024,6/16/2022 19:44
21622,10612,174,201,2035,AdWords,Completed,11/4/2023,27,6/5/2022,7/18/2025 13:09
21623,10963,2,98,1369,Referral,In Progress,9/6/2023,167,4/29/2024,9/21/2023 13:46
21624,8291,184,378,1676,Direct,Completed,1/14/2025,111,1/17/2020,7/19/2024 1:31
21625,129,141,493,322,Direct,Dropped,8/8/2021,50,1/18/2025,11/6/2020 16:14
21626,303,87,338,1083,LinkedIn,Dropped,4/21/2021,85,5/26/2024,12/18/2022 14:38
21627,566,53,243,743,Direct,In Progress,8/7/2023,47,4/29/2023,1/9/2022 22:57
21628,19700,117,116,34,Referral,In Progress,4/20/2024,56,1/29/2022,2/2/2020 2:45
21629,19255,198,70,1393,Referral,Dropped,8/25/2022,52,8/10/2024,10/16/2023 2:07
21630,9446,193,345,489,LinkedIn,Dropped,1/4/2023,129,8/24/2023,4/29/2021 2:50
21631,5671,99,225,288,AdWords,Completed,9/28/2022,63,7/5/2022,10/12/2020 2:24
21632,17447,148,341,757,AdWords,Dropped,5/29/2025,87,8/17/2020,1/23/2022 17:17
21633,16098,189,124,639,LinkedIn,Dropped,8/3/2022,56,10/15/2025,9/25/2021 5:14
21634,18570,111,150,1732,Referral,Dropped,8/10/2024,28,5/13/2025,9/18/2024 13:57
21635,9125,44,277,363,AdWords,Completed,3/6/2020,43,4/17/2024,12/28/2020 2:58
21636,13579,91,370,396,AdWords,Dropped,2/26/2024,52,6/23/2022,1/24/2021 0:25
21637,19821,30,487,519,Direct,Dropped,9/11/2020,18,2/14/2023,5/26/2021 9:40
21638,2119,65,347,1236,Direct,In Progress,11/18/2025,10,3/5/2021,5/14/2023 12:43
21639,1904,74,259,1900,AdWords,Completed,8/11/2020,53,10/11/2020,3/8/2025 8:20
21640,13687,168,17,794,LinkedIn,Completed,3/9/2022,78,6/6/2020,2/24/2022 21:21
21641,7829,78,438,317,Referral,In Progress,6/3/2023,25,12/5/2020,10/31/2020 21:45
21642,19060,171,41,1761,LinkedIn,In Progress,8/19/2021,69,4/19/2025,10/23/2024 1:33
21643,5963,190,354,455,LinkedIn,Completed,11/15/2021,81,5/14/2020,3/17/2021 9:36
21644,16696,17,403,1089,LinkedIn,Completed,10/4/2023,67,3/3/2025,12/18/2022 11:53
21645,13679,135,421,1974,Referral,In Progress,12/1/2020,130,8/7/2022,5/19/2025 18:36
21646,19898,25,149,1845,LinkedIn,Completed,3/24/2023,10,9/25/2022,1/4/2025 2:13
21647,17761,120,434,1745,Direct,In Progress,5/8/2024,68,10/14/2025,10/6/2024 18:03
21648,19592,29,93,1799,LinkedIn,Completed,7/25/2023,29,1/19/2025,12/2/2024 0:23
21649,7327,136,495,1321,Direct,In Progress,2/6/2023,20,8/24/2022,7/30/2023 14:01
21650,15414,182,18,1569,Referral,In Progress,9/20/2021,135,8/13/2025,4/13/2024 22:00
21651,13398,156,423,971,AdWords,Dropped,9/3/2020,147,10/22/2020,8/25/2022 12:01
21652,5511,109,160,831,Direct,In Progress,12/12/2022,174,1/9/2022,4/3/2022 6:12
21653,14857,130,381,642,Referral,Dropped,10/11/2025,20,5/27/2020,9/19/2021 1:26
21654,362,124,396,305,LinkedIn,Completed,12/15/2024,119,1/8/2025,10/27/2020 21:51
21655,4913,192,208,484,AdWords,In Progress,11/10/2025,123,2/1/2021,4/20/2021 19:16
21656,14123,92,69,438,AdWords,In Progress,10/10/2024,61,1/17/2022,3/5/2021 10:56
21657,9261,45,167,1374,Direct,Dropped,1/1/2021,42,9/29/2022,10/3/2023 22:44
21658,10157,33,53,1108,Direct,Completed,4/10/2024,170,10/18/2023,12/31/2022 15:16
21659,18830,7,91,1590,LinkedIn,Completed,4/25/2023,39,6/21/2025,4/29/2024 13:04
21660,5993,167,135,1245,AdWords,In Progress,10/9/2024,134,6/6/2020,5/15/2023 22:23
21661,19723,167,192,1640,Direct,Dropped,9/21/2020,54,5/27/2020,6/22/2024 14:56
21662,5586,33,58,1035,LinkedIn,Completed,1/19/2022,143,2/1/2021,10/26/2022 19:56
21663,10794,174,391,2037,Direct,In Progress,8/29/2021,161,5/31/2021,7/26/2025 18:07
21664,3601,92,389,2172,Direct,In Progress,6/5/2025,89,8/30/2020,12/1/2025 6:53
21665,16397,148,54,1648,AdWords,Dropped,8/2/2022,95,10/3/2025,6/23/2024 8:53
21666,14874,128,448,1799,Referral,Dropped,4/26/2021,110,8/4/2023,11/24/2024 3:43
21667,2057,133,316,783,AdWords,Completed,12/13/2023,107,8/10/2022,2/19/2022 5:08
21668,1382,76,77,232,Referral,In Progress,10/21/2024,17,8/28/2022,8/19/2020 22:17
21669,9802,60,125,1700,LinkedIn,Completed,7/19/2022,19,9/17/2020,8/15/2024 9:15
21670,4529,51,33,1118,Referral,Dropped,10/4/2022,137,4/19/2021,1/16/2023 2:50
21671,16194,160,310,2002,AdWords,Completed,2/25/2020,111,4/18/2025,6/10/2025 20:31
21672,15080,53,184,1591,LinkedIn,Completed,10/22/2024,148,1/18/2021,4/25/2024 0:53
21673,7010,82,106,1825,Referral,Dropped,5/14/2022,170,4/12/2022,12/25/2024 5:39
21674,745,154,453,1344,Direct,Completed,9/18/2024,70,11/10/2024,8/23/2023 4:38
21675,4758,108,8,294,AdWords,Completed,4/10/2021,49,1/3/2021,10/11/2020 22:55
21676,7108,110,317,1140,Referral,Dropped,12/26/2024,98,11/6/2023,1/30/2023 14:52
21677,15969,106,21,2063,Direct,Completed,7/9/2022,74,4/30/2024,8/18/2025 10:40
21678,14125,87,397,415,Direct,Dropped,6/19/2025,51,12/11/2025,2/18/2021 19:53
21679,19246,130,136,801,AdWords,Completed,11/15/2020,160,4/16/2025,3/4/2022 12:43
21680,17405,151,191,473,Direct,Dropped,8/20/2020,51,3/7/2023,4/15/2021 5:45
21681,5419,161,149,42,Referral,Dropped,11/12/2020,86,5/9/2025,2/5/2020 4:31
21682,13186,83,412,1133,LinkedIn,Completed,1/17/2024,16,12/21/2020,1/26/2023 1:41
21683,9935,72,384,2047,LinkedIn,Completed,9/8/2021,41,8/2/2021,8/6/2025 16:47
21684,12652,15,365,1099,LinkedIn,In Progress,5/9/2024,171,6/4/2020,12/21/2022 23:01
21685,12522,79,348,1253,Direct,In Progress,9/4/2024,146,4/5/2024,6/4/2023 11:37
21686,9343,170,57,1718,Direct,Dropped,8/24/2025,39,2/10/2022,9/4/2024 11:42
21687,19555,173,453,108,AdWords,Completed,10/14/2020,75,11/24/2024,4/9/2020 21:03
21688,18140,150,203,1339,AdWords,Dropped,1/11/2023,171,7/13/2024,8/19/2023 13:04
21689,10338,177,143,409,LinkedIn,Completed,5/17/2022,38,12/2/2021,2/11/2021 6:36
21690,3893,22,446,2092,Referral,In Progress,8/6/2025,169,5/18/2025,9/9/2025 21:48
21691,7127,13,164,1756,AdWords,Dropped,7/31/2023,118,3/23/2024,10/18/2024 13:57
21692,1140,97,500,1664,LinkedIn,Dropped,11/10/2024,82,1/23/2024,7/16/2024 6:36
21693,17949,50,100,1640,AdWords,Completed,12/10/2024,177,9/4/2025,6/14/2024 8:25
21694,11907,132,199,2162,Direct,Dropped,3/9/2020,135,3/24/2023,11/29/2025 13:42
21695,17238,123,328,1006,AdWords,Completed,11/21/2022,17,10/6/2025,9/21/2022 20:08
21696,14214,72,134,344,AdWords,Completed,4/24/2025,76,2/19/2025,11/30/2020 16:14
21697,9580,45,324,1319,AdWords,Dropped,5/2/2024,165,4/10/2025,7/29/2023 16:23
21698,11599,55,121,261,LinkedIn,Completed,5/16/2025,93,7/9/2020,9/8/2020 20:23
21699,15988,199,57,224,LinkedIn,Dropped,9/29/2022,13,4/1/2022,8/5/2020 12:34
21700,5453,170,483,178,Direct,Completed,8/26/2025,92,9/22/2023,6/20/2020 17:47
