QuizAttemptID,EnrollmentID,QuizType,Score,MaxScore,AttemptDate,CreatedDate
43415,2443,Pre-test,96.3,100,2024-10-26,2020-04-30
43416,9322,Pre-test,45.8,100,2024-09-08,2023-12-01
43417,10327,Weekly,50.01,100,2025-10-07,2024-11-23
43418,1395,Pre-test,96.82,100,2022-05-11,2020-07-23
43419,17577,Weekly,92.36,100,2023-04-16,2022-02-14
43420,2966,Weekly,93.83,100,2025-03-13,2025-11-18
43421,16988,Pre-test,84.54,100,2024-04-24,2021-12-25
43422,3814,Pre-test,49.46,100,2023-04-16,2024-03-29
43423,10099,Final,73.24,100,2021-08-25,2022-01-15
43424,13471,Pre-test,93.81,100,2021-11-16,2020-06-30
43425,7812,Weekly,53.18,100,2024-08-22,2024-07-17
43426,2343,Pre-test,84.8,100,2021-12-16,2021-01-06
43427,13315,Final,57.6,100,2022-10-15,2024-06-12
43428,11179,Final,47.88,100,2024-03-25,2024-03-19
43429,6407,Weekly,72.28,100,2022-11-06,2021-02-08
43430,22987,Final,53.06,100,2021-01-09,2020-11-07
43431,8954,Final,57.55,100,2025-06-02,2025-12-09
43432,12701,Weekly,67.63,100,2023-10-03,2020-05-02
43433,14429,Pre-test,52.06,100,2022-06-16,2020-07-09
43434,16838,Weekly,52.42,100,2023-06-18,2020-08-25
43435,18213,Pre-test,44.16,100,2020-11-18,2022-12-16
43436,7715,Pre-test,57.77,100,2025-03-26,2021-08-01
43437,4535,Weekly,54.34,100,2020-07-29,2023-06-06
43438,18075,Final,63.74,100,2025-01-30,2024-08-30
43439,10581,Weekly,72.36,100,2020-04-15,2020-01-24
43440,8297,Final,81.89,100,2020-02-21,2022-06-18
43441,15933,Final,71.95,100,2023-06-11,2024-02-26
43442,5858,Weekly,55.22,100,2022-08-28,2022-03-11
43443,8981,Final,51.76,100,2023-09-01,2020-06-30
43444,24302,Weekly,86.61,100,2020-02-24,2024-12-11
43445,18878,Pre-test,82.74,100,2024-12-26,2025-03-29
43446,14348,Final,49.82,100,2023-05-10,2024-09-15
43447,18181,Pre-test,72.1,100,2024-05-01,2024-11-02
43448,7402,Weekly,71.72,100,2025-12-25,2023-03-12
43449,17431,Weekly,64.18,100,2021-01-30,2020-04-12
43450,24077,Final,87.83,100,2025-02-28,2025-06-17
43451,17523,Final,76.38,100,2024-07-31,2023-03-21
43452,14737,Final,97.35,100,2020-07-23,2022-01-30
43453,6725,Final,85.79,100,2024-06-12,2024-12-17
43454,17526,Final,85.65,100,2022-02-05,2021-06-20
43455,3974,Final,77.27,100,2020-07-09,2023-01-11
43456,21985,Weekly,65.91,100,2021-12-23,2022-05-24
43457,499,Weekly,49.12,100,2023-01-20,2023-07-04
43458,933,Weekly,65.81,100,2020-11-28,2024-01-12
43459,12491,Pre-test,52.31,100,2021-08-02,2024-11-18
43460,6916,Pre-test,68.45,100,2020-11-30,2023-09-20
43461,20712,Weekly,50.67,100,2020-04-04,2022-11-04
43462,1588,Weekly,83.45,100,2024-08-16,2025-04-01
43463,2579,Pre-test,54.43,100,2022-11-04,2021-05-02
43464,4070,Pre-test,88.37,100,2022-03-15,2021-09-27
43465,4264,Pre-test,93.84,100,2024-05-06,2020-09-17
43466,782,Final,62.52,100,2024-10-02,2023-02-28
43467,18144,Final,44.61,100,2022-03-06,2021-06-16
43468,11273,Final,43.02,100,2025-01-02,2025-08-17
43469,1553,Final,48.82,100,2023-07-13,2024-02-07
43470,19708,Weekly,47.59,100,2022-11-19,2025-04-23
43471,14004,Final,58.12,100,2024-05-20,2022-06-01
43472,12820,Pre-test,59.56,100,2020-12-30,2021-11-26
43473,20613,Pre-test,77.95,100,2020-01-01,2025-12-26
43474,22714,Final,73.58,100,2020-07-05,2025-06-14
43475,19500,Final,98.75,100,2023-03-28,2024-10-19
43476,17167,Weekly,62.17,100,2025-03-28,2024-07-10
43477,1796,Weekly,71.72,100,2020-02-21,2023-01-28
43478,11594,Weekly,58.16,100,2020-12-01,2020-01-20
43479,10896,Weekly,73.18,100,2023-08-27,2021-10-09
43480,17197,Weekly,96.58,100,2022-08-26,2023-05-09
43481,23305,Pre-test,98.36,100,2024-02-29,2025-07-30
43482,10228,Final,62.52,100,2022-01-23,2021-08-13
43483,22414,Weekly,41.38,100,2025-01-03,2020-07-28
43484,6884,Weekly,99.73,100,2022-08-11,2025-10-27
43485,10674,Final,90.6,100,2025-04-16,2025-09-02
43486,21752,Weekly,99.73,100,2024-02-24,2022-09-03
43487,3864,Weekly,60.48,100,2022-08-17,2024-04-05
43488,16340,Final,97.5,100,2022-10-29,2025-03-03
43489,23261,Weekly,59.82,100,2022-12-02,2023-02-18
43490,7089,Pre-test,64.78,100,2024-12-04,2023-11-04
43491,18298,Weekly,85.52,100,2025-08-29,2021-03-05
43492,14252,Pre-test,70.17,100,2025-11-19,2024-01-07
43493,8401,Final,78.23,100,2024-11-02,2023-12-20
43494,18438,Final,77.67,100,2025-09-17,2025-02-28
43495,18201,Weekly,71.53,100,2020-10-29,2021-03-11
43496,10468,Final,45.35,100,2020-10-26,2024-05-14
43497,14055,Final,88.94,100,2020-11-24,2022-10-24
43498,7818,Weekly,74.13,100,2024-03-26,2022-12-31
43499,11614,Final,54.97,100,2025-11-20,2022-10-04
43500,12129,Final,74.42,100,2020-10-14,2024-08-27
43501,19997,Final,75.82,100,2024-01-04,2022-09-18
43502,948,Weekly,56.4,100,2024-04-01,2025-06-30
43503,1430,Weekly,61.49,100,2020-05-10,2020-11-14
43504,20783,Pre-test,47.45,100,2020-02-17,2024-05-17
43505,15096,Pre-test,97.22,100,2023-10-19,2025-09-04
43506,5314,Final,81.76,100,2022-08-05,2024-08-10
43507,14326,Weekly,88.75,100,2020-08-13,2023-07-13
43508,7012,Pre-test,63.7,100,2022-02-24,2021-05-16
43509,9524,Weekly,67.24,100,2023-05-18,2020-05-16
43510,14194,Weekly,46.36,100,2020-02-22,2022-07-02
43511,21073,Pre-test,61.84,100,2021-01-10,2023-06-12
43512,10776,Pre-test,89.1,100,2022-02-09,2024-12-02
43513,2544,Weekly,73.06,100,2020-09-06,2022-05-04
43514,14894,Weekly,67.15,100,2023-06-25,2025-03-26
43515,22578,Pre-test,91.05,100,2020-02-06,2022-07-31
43516,12891,Pre-test,57.57,100,2020-11-29,2021-05-18
43517,13162,Weekly,66.28,100,2021-06-07,2023-02-15
43518,5622,Final,91.28,100,2023-10-08,2021-02-06
43519,23588,Final,55.71,100,2020-10-18,2022-01-04
43520,21912,Final,83.59,100,2020-12-14,2020-03-30
43521,3962,Pre-test,55.83,100,2023-09-04,2023-10-05
43522,23900,Pre-test,71.54,100,2025-10-16,2025-11-15
43523,2462,Final,41.68,100,2021-05-21,2025-02-01
43524,4819,Final,50.28,100,2020-04-25,2020-03-06
43525,20947,Final,54.09,100,2024-11-27,2022-06-19
43526,5933,Weekly,69.02,100,2023-10-26,2024-04-12
43527,9560,Weekly,77.3,100,2021-12-24,2020-03-13
43528,15012,Final,74.13,100,2025-01-21,2025-08-30
43529,11806,Weekly,45.61,100,2024-11-30,2020-08-08
43530,14360,Pre-test,73.98,100,2025-09-26,2024-05-06
43531,8864,Final,46.53,100,2023-10-11,2020-09-30
43532,17998,Weekly,75.18,100,2021-02-12,2023-10-06
43533,17126,Weekly,68.15,100,2025-11-23,2020-02-14
43534,2114,Pre-test,43.23,100,2025-11-27,2020-05-13
43535,4030,Pre-test,40.48,100,2022-10-27,2020-10-17
43536,24133,Final,52.07,100,2023-05-15,2024-09-13
43537,17377,Final,60.13,100,2023-02-12,2022-04-03
43538,16446,Final,43.12,100,2025-06-05,2021-10-27
43539,24327,Weekly,49.43,100,2023-07-11,2020-01-21
43540,2192,Pre-test,40.77,100,2020-05-20,2024-12-01
43541,4716,Final,82.64,100,2021-01-13,2020-01-09
43542,4048,Final,60.78,100,2020-04-30,2025-02-11
43543,13910,Final,80.46,100,2024-11-06,2024-01-21
43544,24618,Final,92.61,100,2023-10-27,2022-10-11
43545,10467,Pre-test,77.28,100,2022-07-12,2020-06-27
43546,20793,Final,68.21,100,2021-08-06,2025-02-15
43547,19407,Pre-test,90.54,100,2021-11-27,2024-05-11
43548,15244,Weekly,58.76,100,2023-04-19,2020-06-15
43549,20897,Pre-test,56.87,100,2025-03-06,2025-08-28
43550,15451,Final,86.06,100,2023-08-19,2022-10-16
43551,6920,Final,99.97,100,2024-05-03,2024-01-27
43552,14970,Final,44.2,100,2020-05-22,2024-02-23
43553,8454,Final,79.65,100,2025-07-21,2025-08-22
43554,22942,Weekly,40.78,100,2023-06-30,2025-07-15
43555,23202,Pre-test,69.04,100,2022-12-27,2022-02-14
43556,141,Weekly,86.31,100,2025-05-16,2020-07-28
43557,18309,Final,43.06,100,2021-11-06,2023-12-07
43558,3589,Weekly,99.52,100,2020-05-22,2025-10-20
43559,23897,Weekly,73.76,100,2023-08-27,2020-05-11
43560,11213,Final,50.86,100,2024-09-23,2023-09-21
43561,17205,Final,61.85,100,2020-07-23,2022-09-17
43562,11907,Pre-test,73.83,100,2024-07-04,2024-08-16
43563,8620,Final,70.01,100,2025-01-24,2022-06-13
43564,22711,Weekly,75.75,100,2023-02-15,2023-10-05
43565,14454,Final,69.73,100,2024-05-27,2020-10-24
43566,17528,Weekly,75.96,100,2022-04-29,2023-05-09
43567,5322,Pre-test,95.52,100,2024-12-04,2020-08-24
43568,7126,Final,96.66,100,2023-05-23,2020-06-13
43569,22069,Weekly,83.35,100,2023-09-09,2020-02-11
43570,18179,Pre-test,41.89,100,2022-03-17,2025-04-27
43571,24587,Weekly,99.36,100,2021-07-18,2023-04-17
43572,22713,Pre-test,74.55,100,2024-03-04,2024-02-21
43573,15349,Final,81.65,100,2021-12-28,2024-07-29
43574,7539,Pre-test,61.96,100,2025-12-16,2020-04-29
43575,221,Weekly,63.23,100,2020-04-17,2021-05-03
43576,21037,Pre-test,83.47,100,2023-02-28,2023-04-27
43577,16650,Pre-test,94.47,100,2022-02-09,2024-07-18
43578,3256,Pre-test,55.75,100,2025-05-01,2020-07-16
43579,16214,Final,99.02,100,2021-01-31,2021-01-30
43580,21854,Final,51.8,100,2025-04-24,2021-05-29
43581,21104,Final,94.99,100,2025-11-10,2021-04-28
43582,3096,Pre-test,80.97,100,2022-03-25,2020-08-05
43583,9286,Final,50.51,100,2022-05-12,2022-02-28
43584,2104,Pre-test,56.17,100,2021-02-02,2023-02-21
43585,1646,Final,95.05,100,2025-06-03,2024-11-18
43586,5590,Weekly,46.43,100,2025-02-21,2024-12-09
43587,15118,Final,47.4,100,2025-01-03,2025-07-06
43588,20606,Pre-test,66.17,100,2021-01-18,2021-10-27
43589,24988,Weekly,97.24,100,2024-02-07,2025-12-02
43590,16580,Final,86.78,100,2024-07-06,2025-01-06
43591,22207,Pre-test,96.09,100,2021-01-12,2020-10-23
43592,6852,Weekly,95.87,100,2022-05-30,2025-12-19
43593,23206,Final,92.52,100,2024-08-21,2023-04-10
43594,4598,Pre-test,91.19,100,2024-08-20,2025-07-02
43595,18944,Pre-test,58.89,100,2025-06-25,2021-01-23
43596,2741,Weekly,86.81,100,2025-02-18,2023-10-13
43597,20690,Final,48.75,100,2023-10-10,2024-03-17
43598,6995,Weekly,54.09,100,2022-06-26,2024-11-30
43599,5415,Weekly,66.79,100,2022-01-07,2022-10-21
43600,11690,Final,75.67,100,2024-02-29,2021-01-09
43601,18335,Final,94.37,100,2021-10-09,2022-10-13
43602,8405,Final,79.66,100,2020-08-30,2020-12-05
43603,22585,Pre-test,82.56,100,2021-09-20,2024-12-04
43604,23321,Weekly,67.49,100,2025-07-12,2021-04-11
43605,18730,Final,40.74,100,2025-11-01,2021-04-08
43606,17052,Final,88.92,100,2024-04-13,2024-07-17
43607,18099,Pre-test,49.79,100,2025-07-16,2021-08-27
43608,7932,Weekly,47.21,100,2022-08-27,2021-12-25
43609,16383,Weekly,66.4,100,2025-05-06,2022-07-21
43610,18368,Weekly,88.5,100,2020-03-16,2020-10-25
43611,16017,Weekly,84.37,100,2025-12-08,2020-12-24
43612,3680,Final,98.4,100,2025-04-24,2025-10-06
43613,14341,Weekly,66.46,100,2025-04-10,2022-12-26
43614,10900,Weekly,59.1,100,2023-07-27,2021-02-19
43615,21546,Weekly,76.19,100,2020-09-14,2020-12-02
43616,21909,Weekly,57.87,100,2024-11-04,2025-11-27
43617,20756,Pre-test,70.35,100,2020-10-29,2023-06-12
43618,18487,Weekly,84.43,100,2024-08-11,2022-09-20
43619,8261,Weekly,47.19,100,2023-03-19,2025-06-05
43620,4836,Weekly,59.66,100,2022-12-12,2020-08-16
43621,8851,Weekly,49.47,100,2021-03-27,2023-08-18
43622,24288,Weekly,88.03,100,2020-05-20,2021-01-02
43623,8617,Pre-test,57.06,100,2020-09-22,2020-12-22
43624,23139,Final,99.13,100,2024-01-08,2025-09-14
43625,18123,Pre-test,68.08,100,2023-09-01,2022-02-14
43626,16475,Final,82.3,100,2022-08-14,2021-12-10
43627,21098,Pre-test,81.17,100,2022-02-19,2020-05-01
43628,21619,Pre-test,50.6,100,2023-12-08,2023-12-11
43629,4282,Weekly,78.74,100,2023-05-28,2025-03-18
43630,9674,Final,53.52,100,2023-02-08,2023-11-27
43631,20231,Pre-test,66.26,100,2022-01-04,2022-10-26
43632,9043,Pre-test,52.56,100,2021-10-06,2024-10-09
43633,879,Final,66.99,100,2021-09-07,2021-04-11
43634,21448,Final,81.76,100,2023-02-15,2025-08-26
43635,13300,Final,90.73,100,2023-03-31,2024-10-16
43636,17333,Weekly,86.4,100,2022-01-23,2020-01-21
43637,21628,Pre-test,55.16,100,2025-07-03,2022-11-02
43638,1360,Pre-test,54.6,100,2025-01-28,2021-06-02
43639,3301,Pre-test,53.77,100,2022-02-25,2025-03-10
43640,5206,Weekly,54.36,100,2020-08-28,2021-05-09
43641,9598,Pre-test,60.63,100,2022-05-23,2021-06-21
43642,11129,Pre-test,82.92,100,2020-06-22,2022-05-06
43643,1078,Final,49.46,100,2023-09-15,2021-08-04
43644,15122,Pre-test,96.66,100,2024-09-07,2025-12-29
43645,12255,Pre-test,86.43,100,2022-02-14,2021-03-29
43646,22277,Pre-test,64.83,100,2025-02-24,2025-04-15
43647,11224,Pre-test,61.18,100,2024-05-28,2023-02-03
43648,15465,Final,42.36,100,2023-01-07,2025-09-03
43649,20578,Weekly,71.48,100,2021-01-23,2020-08-08
43650,21406,Final,50.06,100,2023-07-23,2020-06-29
43651,15838,Weekly,73.04,100,2020-12-21,2023-08-31
43652,19964,Weekly,66.37,100,2024-10-06,2024-11-08
43653,6090,Weekly,55.72,100,2025-08-03,2025-11-16
43654,1773,Pre-test,83.87,100,2023-06-11,2025-03-24
43655,11275,Weekly,41.29,100,2021-12-25,2025-10-11
43656,15479,Pre-test,94.21,100,2021-01-29,2025-11-27
43657,24347,Pre-test,68.2,100,2025-04-17,2020-11-15
43658,4706,Pre-test,47.83,100,2020-03-25,2022-01-22
43659,19971,Pre-test,81.46,100,2023-05-12,2024-03-29
43660,14792,Weekly,46.5,100,2021-06-20,2024-08-19
43661,24061,Pre-test,69.21,100,2020-03-05,2020-02-13
43662,10423,Pre-test,42.04,100,2022-05-13,2020-03-02
43663,9639,Final,44.51,100,2021-05-20,2024-07-24
43664,15109,Pre-test,51.54,100,2020-05-14,2021-11-14
43665,20211,Final,77.18,100,2020-09-02,2024-12-23
43666,841,Pre-test,40.26,100,2020-02-27,2020-09-08
43667,15804,Weekly,55.44,100,2024-08-12,2021-11-28
43668,20181,Final,55.83,100,2020-10-08,2024-09-23
43669,9989,Pre-test,50.72,100,2020-05-07,2022-12-04
43670,18145,Pre-test,97.07,100,2024-07-12,2022-08-08
43671,12229,Final,42.91,100,2022-03-11,2022-01-03
43672,2286,Weekly,92.7,100,2025-08-20,2022-12-01
43673,16937,Final,74.16,100,2021-08-04,2022-10-06
43674,194,Final,90.84,100,2023-03-13,2024-08-19
43675,21477,Weekly,57.51,100,2023-02-01,2024-04-08
43676,14083,Weekly,54.19,100,2023-09-13,2020-07-12
43677,10809,Pre-test,42.22,100,2022-06-24,2021-08-20
43678,6369,Weekly,79.76,100,2024-06-13,2023-11-11
43679,11570,Pre-test,73.77,100,2022-03-09,2023-08-08
43680,16855,Weekly,56.77,100,2021-12-14,2024-04-29
43681,4623,Weekly,50.98,100,2025-11-24,2025-04-06
43682,18256,Pre-test,81.17,100,2023-08-20,2022-08-14
43683,2933,Final,76.12,100,2022-02-12,2022-09-20
43684,18893,Final,64.36,100,2022-10-26,2023-05-15
43685,6245,Pre-test,89.29,100,2021-05-28,2025-08-25
43686,24686,Final,88.51,100,2023-02-02,2020-01-19
43687,1864,Pre-test,75.79,100,2023-04-23,2024-08-22
43688,7607,Final,79.44,100,2022-06-05,2024-03-18
43689,9758,Final,79.32,100,2022-06-25,2020-09-07
43690,7420,Weekly,43.1,100,2023-03-11,2023-12-23
43691,17348,Pre-test,70.11,100,2025-06-11,2023-05-29
43692,1063,Pre-test,84.68,100,2022-10-08,2022-05-15
43693,10489,Weekly,43.08,100,2020-06-20,2024-03-22
43694,14758,Weekly,78.06,100,2025-09-27,2022-09-28
43695,14734,Final,83.08,100,2023-05-31,2025-07-17
43696,22285,Pre-test,90.17,100,2024-08-26,2024-01-05
43697,16967,Weekly,87.99,100,2020-11-07,2023-03-12
43698,19757,Pre-test,78.61,100,2022-01-31,2023-04-12
43699,22508,Weekly,41.12,100,2022-08-07,2024-03-11
43700,11534,Weekly,60.94,100,2024-07-20,2022-11-28
43701,7620,Final,88.97,100,2024-09-24,2025-07-29
43702,21785,Final,46.61,100,2025-10-31,2024-10-16
43703,3666,Pre-test,94.22,100,2021-05-22,2025-07-11
43704,22825,Weekly,82.17,100,2023-03-03,2020-08-27
43705,7714,Pre-test,96.68,100,2020-07-24,2021-01-04
43706,6289,Weekly,72.41,100,2020-09-04,2022-08-13
43707,13106,Weekly,48.29,100,2025-12-03,2022-03-13
43708,15894,Final,73.91,100,2023-11-19,2021-10-01
43709,22915,Pre-test,66.56,100,2021-01-22,2025-12-17
43710,16124,Pre-test,62.49,100,2020-05-08,2024-09-19
43711,22965,Weekly,61.53,100,2023-02-27,2023-09-29
43712,8342,Pre-test,98.62,100,2025-06-04,2021-06-01
43713,10444,Final,88.27,100,2021-07-27,2024-12-14
43714,13484,Weekly,49.43,100,2021-06-01,2020-09-24
43715,16681,Pre-test,88.95,100,2025-10-12,2022-06-10
43716,20587,Final,84.63,100,2025-08-16,2020-01-15
43717,16541,Pre-test,81.68,100,2021-11-13,2022-05-21
43718,1236,Weekly,58.91,100,2020-12-31,2024-02-18
43719,11343,Pre-test,56.0,100,2020-01-09,2022-10-11
43720,24468,Weekly,63.64,100,2022-02-04,2021-10-16
43721,13969,Weekly,80.14,100,2022-11-27,2022-12-09
43722,8792,Weekly,42.57,100,2022-12-06,2024-11-26
43723,20627,Final,88.64,100,2022-04-22,2023-07-21
43724,12081,Pre-test,63.96,100,2020-10-08,2020-04-09
43725,336,Pre-test,40.56,100,2022-03-14,2025-11-22
43726,10566,Weekly,84.03,100,2023-07-25,2022-09-22
43727,7472,Weekly,65.72,100,2024-12-29,2021-07-14
43728,7729,Pre-test,43.68,100,2023-09-25,2022-03-20
43729,12686,Weekly,52.95,100,2025-05-07,2021-04-01
43730,3920,Final,81.44,100,2023-03-20,2022-09-11
43731,1311,Pre-test,98.39,100,2022-02-15,2021-02-03
43732,13588,Final,89.48,100,2020-05-03,2022-06-14
43733,20999,Pre-test,54.25,100,2024-10-19,2024-07-06
43734,4454,Weekly,86.74,100,2021-05-19,2025-08-25
43735,1022,Pre-test,94.74,100,2025-11-05,2025-06-26
43736,6367,Final,48.35,100,2022-05-01,2023-06-29
43737,17510,Final,70.35,100,2025-08-08,2022-01-20
43738,6532,Weekly,69.02,100,2023-01-06,2025-05-01
43739,7992,Weekly,47.0,100,2023-09-29,2024-04-03
43740,7695,Pre-test,56.6,100,2020-06-22,2025-12-11
43741,9899,Weekly,89.88,100,2021-06-12,2020-11-28
43742,15210,Weekly,92.9,100,2023-06-04,2023-12-05
43743,14750,Pre-test,80.58,100,2024-08-20,2022-12-07
43744,13955,Final,64.13,100,2025-10-03,2021-05-04
43745,13058,Weekly,89.74,100,2023-05-03,2023-04-13
43746,8257,Weekly,57.11,100,2020-11-04,2021-05-16
43747,12727,Final,84.08,100,2020-10-05,2024-04-22
43748,23354,Pre-test,86.43,100,2021-12-24,2025-05-08
43749,17018,Pre-test,99.01,100,2020-05-20,2023-01-29
43750,266,Pre-test,94.16,100,2020-01-21,2024-06-17
43751,17377,Pre-test,52.13,100,2024-11-29,2020-01-05
43752,10498,Pre-test,53.24,100,2024-04-06,2021-02-28
43753,8392,Weekly,90.96,100,2023-07-25,2025-12-16
43754,1334,Weekly,59.53,100,2025-07-10,2020-08-19
43755,7378,Weekly,87.01,100,2022-02-15,2025-10-25
43756,13983,Pre-test,41.51,100,2021-09-01,2025-01-12
43757,2469,Pre-test,86.55,100,2024-05-26,2020-11-22
43758,22603,Final,61.24,100,2021-03-16,2025-02-14
43759,13380,Weekly,47.91,100,2023-11-08,2022-12-05
43760,20442,Pre-test,70.94,100,2022-10-12,2024-09-03
43761,22580,Weekly,93.33,100,2022-08-20,2023-02-01
43762,20979,Final,78.88,100,2024-06-12,2023-05-09
43763,16638,Pre-test,74.24,100,2022-02-28,2023-03-20
43764,7365,Final,66.56,100,2020-08-05,2020-08-23
43765,1398,Final,80.55,100,2022-12-16,2025-03-26
43766,16534,Final,76.18,100,2025-06-06,2025-08-04
43767,20646,Final,96.98,100,2020-01-21,2020-03-15
43768,11489,Final,74.28,100,2020-11-06,2024-11-25
43769,16578,Weekly,46.7,100,2024-03-01,2024-05-03
43770,23205,Pre-test,88.72,100,2020-07-31,2022-03-11
43771,19021,Pre-test,44.93,100,2023-06-27,2023-06-06
43772,15311,Weekly,84.4,100,2020-06-29,2024-05-05
43773,12420,Final,49.25,100,2023-03-03,2023-05-03
43774,4345,Final,84.44,100,2020-12-10,2024-04-22
43775,6050,Pre-test,63.12,100,2021-11-23,2020-03-30
43776,21501,Weekly,53.88,100,2020-05-02,2024-09-28
43777,23512,Pre-test,94.8,100,2021-05-25,2023-04-30
43778,6877,Weekly,55.59,100,2023-02-20,2021-01-30
43779,3868,Pre-test,66.61,100,2024-11-14,2020-04-21
43780,13774,Weekly,72.11,100,2020-11-20,2020-12-24
43781,9234,Pre-test,67.47,100,2023-11-23,2024-01-03
43782,19948,Pre-test,52.88,100,2025-12-18,2020-01-03
43783,10196,Pre-test,94.39,100,2021-01-06,2022-11-07
43784,11327,Weekly,55.31,100,2024-07-08,2024-11-14
43785,12676,Weekly,41.51,100,2025-06-22,2022-07-22
43786,21139,Pre-test,79.22,100,2024-05-04,2024-01-26
43787,18664,Weekly,84.85,100,2023-03-07,2024-01-29
43788,6177,Pre-test,64.66,100,2023-11-16,2021-08-11
43789,7376,Final,63.47,100,2020-07-01,2024-06-24
43790,17180,Final,68.39,100,2020-12-26,2020-03-24
43791,14025,Final,68.38,100,2021-07-07,2025-04-20
43792,2275,Pre-test,43.66,100,2024-11-22,2022-05-23
43793,9640,Final,40.16,100,2024-08-23,2022-04-17
43794,23536,Weekly,87.35,100,2021-09-14,2021-10-25
43795,23500,Final,80.33,100,2020-12-24,2024-11-25
43796,15117,Weekly,91.01,100,2022-06-23,2025-09-30
43797,16671,Weekly,99.83,100,2024-03-18,2020-04-21
43798,10795,Weekly,89.08,100,2021-12-09,2023-08-29
43799,16607,Weekly,43.01,100,2024-12-24,2020-05-14
43800,7280,Pre-test,82.97,100,2021-03-26,2022-08-31
43801,19810,Weekly,79.49,100,2024-06-15,2024-02-20
43802,5946,Weekly,89.53,100,2024-01-03,2022-09-06
43803,24476,Final,82.98,100,2025-09-24,2021-12-30
43804,13683,Weekly,86.1,100,2024-10-05,2025-08-30
43805,10334,Weekly,59.58,100,2022-07-28,2021-01-12
43806,23388,Final,81.66,100,2024-03-12,2021-06-29
43807,1386,Weekly,40.48,100,2025-12-23,2023-11-07
43808,6898,Final,75.56,100,2025-02-07,2023-01-11
43809,13492,Pre-test,97.84,100,2024-05-05,2021-07-24
43810,22197,Weekly,71.22,100,2022-01-03,2020-02-23
43811,7043,Weekly,73.84,100,2025-01-09,2023-10-16
43812,21110,Pre-test,61.94,100,2021-09-22,2024-01-21
43813,2513,Final,73.06,100,2020-06-04,2022-06-10
43814,17371,Pre-test,42.36,100,2024-08-24,2024-02-18
43815,3649,Weekly,50.22,100,2021-08-01,2021-07-23
43816,21334,Final,49.73,100,2021-03-12,2024-02-23
43817,8060,Weekly,74.15,100,2023-06-19,2025-02-06
43818,5551,Pre-test,92.16,100,2022-12-20,2020-05-23
43819,20924,Weekly,68.96,100,2023-07-08,2023-07-23
43820,22865,Weekly,81.14,100,2023-01-02,2025-03-22
43821,18076,Pre-test,74.74,100,2023-05-13,2023-05-28
43822,21501,Final,57.27,100,2021-11-23,2023-07-20
43823,19707,Pre-test,95.27,100,2023-08-18,2024-04-01
43824,1810,Final,40.8,100,2024-03-12,2025-04-26
43825,13860,Final,54.02,100,2020-02-23,2024-12-31
43826,24957,Final,84.6,100,2021-03-11,2021-04-07
43827,7553,Weekly,54.89,100,2024-11-05,2023-08-05
43828,20774,Pre-test,81.41,100,2024-01-28,2020-07-10
43829,24112,Final,69.13,100,2023-08-11,2023-03-22
43830,12203,Pre-test,57.33,100,2024-03-28,2023-07-28
43831,5528,Pre-test,78.16,100,2022-07-13,2022-08-23
43832,5836,Final,85.87,100,2023-03-08,2022-10-12
43833,8854,Final,81.31,100,2025-10-04,2023-11-16
43834,22086,Pre-test,57.99,100,2024-03-20,2021-03-09
43835,3700,Final,78.01,100,2022-04-03,2023-06-10
43836,13939,Weekly,94.45,100,2023-09-28,2022-09-03
43837,20920,Weekly,77.21,100,2020-02-25,2023-07-18
43838,23875,Weekly,61.61,100,2024-06-03,2023-03-03
43839,19139,Final,83.55,100,2021-06-16,2025-09-13
43840,21878,Weekly,88.6,100,2023-08-12,2021-03-03
43841,21701,Pre-test,63.79,100,2022-04-30,2025-01-04
43842,2014,Final,97.29,100,2023-05-25,2023-02-05
43843,14545,Weekly,90.8,100,2022-01-10,2022-07-30
43844,613,Pre-test,62.06,100,2023-08-26,2020-12-23
